id,mpn_raw,mpn_normalized,description_text,manufacturer_raw,source_field,source_system,contract_no
4091,5328,5328,"SET LEADWIRE EKG EASYTRODE 24IN 3/4IN X 1 1/4IN RECTANGULAR SNAP CONNECTOR RED GREEN WHITE","THE PROMETHEUS GROUP",Product_Description,PO_PREMIER,PP-NS-1680
4093,534001,534001,"FLEXBAR: HTTPS://WWW.PERFORMANCEHEALTH.COM/THERABA",NULL,Facility_Product_Description,PO_PREMIER,PP-NS-1680
4093,534001,534001,"BAR EXERCISE THERABAND FLEXBAR RESISTIVE SIZE 2 1 1/2IN 12IN 10LB FORCE RED U-SHAPED LEVEL-2 LIGHT RESISTANCE RIGID TWIST FLEXIBLE W/BOOKLET DRY NATURAL RUBBER LATEX F/TENNIS ELBOW TENDONITIS","PERFORMANCE HEALTH SUPPLY, INC.",Product_Description,PO_PREMIER,PP-NS-1680
4094,534002,534002,"BAR EXERCISE THERABAND FLEXBAR RESISTIVE SIZE 3 1 3/4IN 12IN 15LB FORCE GREEN U-SHAPED LEVEL-3 MEDIUM RESISTANCE RIGID TWIST FLEXIBLE W/BOOKLET DRY NATURAL RUBBER LATEX F/TENNIS ELBOW TENDONITIS","PERFORMANCE HEALTH SUPPLY, INC.",Product_Description,PO_PREMIER,PP-NS-1680
4094,534002,534002,"FLEXBAR: HTTPS://WWW.PERFORMANCEHEALTH.COM/THERABA",NULL,Facility_Product_Description,PO_PREMIER,PP-NS-1680
4095,534003,534003,"FLEXBAR: HTTPS://WWW.PERFORMANCEHEALTH.COM/THERABA",NULL,Facility_Product_Description,PO_PREMIER,PP-NS-1680
4095,534003,534003,"BAR EXERCISE THERABAND FLEXBAR RESISTIVE SIZE 4 2IN 12IN 25LB FORCE BLUE U-SHAPED LEVEL-4 HEAVY RESISTANCE RIGID TWIST FLEXIBLE W/BOOKLET DRY NATURAL RUBBER LATEX F/TENNIS ELBOW TENDONITIS","PERFORMANCE HEALTH SUPPLY, INC.",Product_Description,PO_PREMIER,PP-NS-1680
4096,5341787160,5341787160,"CONTROL IMMUNOLOGY COBAS PRECICONTROL MULTI-MARKER 3X2ML PH 6.9-7.1 LEVEL-1/2 LYOPHILIZED WHITE LIGHT YELLOW IVD","ROCHE DIAGNOSTICS CORPORATION",Product_Description,PO_PREMIER,PP-LA-524
4096,5341787160,5341787160,"CONTROL, PRECI MULTIMARKER (6 X 2ML)","ROCHE DIAGNOSTICS",Facility_Product_Description,PO_PREMIER,PP-LA-524
4376,55025704,55025704,"SLING, ENVELOPE ARM W/PAD LG","PERFORMANCE HEALTH SUPPLY, INC.",Facility_Product_Description,PO_PREMIER,PP-NS-1680
4376,55025704,55025704,"SLING ORTHOPEDIC ENVELOPE LARGE ARM PADDED THUMB LOOP SLIDE BUCKLE STRAP HOOK-LOOP CLOSURE W/SHOULDER STRAP ROLYAN","PERFORMANCE HEALTH SUPPLY, INC.",Product_Description,PO_PREMIER,PP-NS-1680
4382,550874,550874,"METAL GRIPPER: HTTPS://WWW.PERFORMANCEHEALTH.COM/R",NULL,Facility_Product_Description,PO_PREMIER,PP-NS-1680
4382,550874,550874,"EXERCISER HAND ROLYAN PRO 5-150LB FORCE FOREARM ADJUSTABLE POWER GRIP LATEX-FREE","PERFORMANCE HEALTH SUPPLY, INC.",Product_Description,PO_PREMIER,PP-NS-1680
4383,55196740,55196740,"ELECTRODE NEUROSTIMULATOR PERFORMA PREMIUM 2IN X 2IN 1MM THK SQUARE SELF-ADHESIVE CARBON CONDUCTIVE FILM SOFT FLEXIBLE PIN CONNECTOR SPUN LACE WHITE CLOTH GEL F/TENS REUSABLE 40/PK","PERFORMANCE HEALTH SUPPLY, INC.",Product_Description,PO_PREMIER,PP-NS-1680
4383,55196740,55196740,"ELECTRODE ELECTROTHERAPY SQUARE SELF ADHESIVE FOAM","PERFORMANCE HEALTH INC",Facility_Product_Description,PO_PREMIER,PP-NS-1680
4383,55196740,55196740,"ELECTRODE, PERFORMA CLOTH 2IN SQUARE","PERFORMANCE HEALTH SUPPLY, INC.",Facility_Product_Description,PO_PREMIER,PP-NS-1680
4384,55196840,55196840,"ELECTRODE ELECTROTHERAPY RECTANGLE SELF ADHESIVE F","PERFORMANCE HEALTH INC",Facility_Product_Description,PO_PREMIER,PP-NS-1680
4384,55196840,55196840,"ELECTRODE NEUROSTIMULATOR PERFORMA PREMIUM 2IN X 3.5IN 1MM THK RECTANGULAR SELF-ADHESIVE CARBON CONDUCTIVE FILM SOFT FLEXIBLE PIN CONNECTOR SPUN LACE WHITE CLOTH GEL F/TENS REUSABLE 40/PK","PERFORMANCE HEALTH SUPPLY, INC.",Product_Description,PO_PREMIER,PP-NS-1680
4404,554025,554025,"WEDGE POSITIONING HIPBONE COCCYX 24IN X 7IN X 12IN 30DEG TRIANGULAR NON-INFLATABLE NON-SLIP BOTTOM FREESTANDING BLUE FOAM W/LOW-SHEAR II COVER","SKIL-CARE CORPORATION",Product_Description,PO_PREMIER,PP-NS-1680
4404,554025,554025,"SKIL CARE 30 DEGREE BED WEDGE",NULL,Facility_Product_Description,PO_PREMIER,PP-NS-1680
4407,55984401,55984401,"SHEET OF GREY FOAM, 27&QUOT; X 82&QUOT; X 1/2&QUOT","PERFORMANCE HEALTH, INC.",Facility_Product_Description,PO_PREMIER,PP-NS-1680
4407,55984401,55984401,"BANDAGE FOAM ROLYAN NON-ADHESIVE CUT-TO-FIT SHEET 27IN X 82IN 1/2IN THK OPEN-CELL GRAY FOAM LATEX-FREE F/FIBROTIC TISSUE ADHESION EA","PERFORMANCE HEALTH SUPPLY, INC.",Product_Description,PO_PREMIER,PP-NS-1680
4428,560479,560479,"BAR EXERCISE THERABAND FLEXBAR RESISTIVE 1 3/8IN 12IN 6LB FORCE YELLOW U-SHAPED LEVEL-1 X-LIGHT RESISTANCE RIDGED TWIST FLEXIBLE DRY NATURAL RUBBER LATEX F/TENNIS ELBOW","PERFORMANCE HEALTH SUPPLY, INC.",Product_Description,PO_PREMIER,PP-NS-1680
4428,560479,560479,"FLEXBARS: HTTPS://WWW.PERFORMANCEHEALTH.COM/THERAB",NULL,Facility_Product_Description,PO_PREMIER,PP-NS-1680
4430,56082903,56082903,"COLLAR CERVICAL ROLYAN 11-15IN NECK 3IN CONTOURED CHIN CUT-OUT HOOK-LOOP CLOSURE W/STOCKINETTE COVER SOFT DENSITY FOAM LATEX-FREE EA","PERFORMANCE HEALTH SUPPLY, INC.",Product_Description,PO_PREMIER,PP-NS-1680
4430,56082903,56082903,"COLLAR CERVICAL CONTOUR SOFT DENSITY HOOK AND LOOP","PERFORMANCE HEALTH INC",Facility_Product_Description,PO_PREMIER,PP-NS-1680
4430,56082903,56082903,"COLLAR, CONTOURED CERV MED SOFT","PERFORMANCE HEALTH SUPPLY, INC.",Facility_Product_Description,PO_PREMIER,PP-NS-1680
4447,5618860160,5618860160,"CONTROL CHEMISTRY COBAS PRECICONTROL VARIA 2X3ML LEVEL-1/2/3 SOLID LIGHT YELLOW IVD","ROCHE DIAGNOSTICS CORPORATION",Product_Description,PO_PREMIER,PP-LA-524
4447,5618860160,5618860160,"CONTROL CHEMISTRY PRECI VARIA 6X3ML","ROCHE DIAGNOSTICS",Facility_Product_Description,PO_PREMIER,PP-LA-524
4461,566108,566108,"STRAP ORTHOPEDIC 5/8INL FINGER HOOK-LOOP STRAP ROLYAN BUDDY LATEX-FREE TRIM TO FIT","PERFORMANCE HEALTH SUPPLY, INC.",Product_Description,PO_PREMIER,PP-NS-1680
4461,566108,566108,"STRAP ORTHOPAEDIC LATEX FREE REUSABLE ROLYAN BUDDY","PERFORMANCE HEALTH INC",Facility_Product_Description,PO_PREMIER,PP-NS-1680
4462,567061,567061,"HOOK BUTTON GOOD GRIP","NORTH COAST MEDICAL INC",Facility_Product_Description,PO_PREMIER,PP-NS-1680
4462,567061,567061,"HOOK BUTTON GOOD GRIPS 1 1/2IN SMOOTH BUILT UP RUBBER HANDLE SEMI-FLEXIBLE WIRE LOO- LATEX-FREE","PERFORMANCE HEALTH SUPPLY, INC.",Product_Description,PO_PREMIER,PP-NS-1680
4463,568682,568682,"CREAM HAND/BODY DEEP PREP THERAPEUTIC 8OZ SULFATE METHYLPARABEN PROPYLPARABEN DMDM HYDANTOIN LYMPHATIC JAR NUT OIL-FREE F/MASSAGE ACHE PAIN STIFF JOINT","PERFORMANCE HEALTH SUPPLY, INC.",Product_Description,PO_PREMIER,PP-NS-1680
4463,568682,568682,"CREAM 8 OZ. BON VITAL MASSAGE","PERFORMANCE HEALTH SUPPLY, INC.",Facility_Product_Description,PO_PREMIER,PP-NS-1680
4642,59000,59000,"VITASTIM ELECTRODES",NULL,Facility_Product_Description,PO_PREMIER,PP-NS-1680
4642,59000,59000,"ELECTRODE ELECTROTHERAPY LEAD WIRE WITH CLIP MANUA","WIKO LTD",Facility_Product_Description,PO_PREMIER,PP-NS-1680
4642,59000,59000,"ELECTRODE NEUROSTIMULATOR CHATTANOOGA VITALSTIM REPLACEMENT PORTABLE ADULT F/NEUROMUSCULAR DYSPHAGIA STIMULATION THERAPY 12/PK","DJO GLOBAL, INC.",Product_Description,PO_PREMIER,PP-NS-1680
4642,59000,59000,"ELECTRODE, VITALSTIM ADULT",WIKO,Facility_Product_Description,PO_PREMIER,PP-NS-1680
4645,59037,59037,"STAPLER SKIN MULTIFIRE PREMIUM 3-RELOAD 4-FIRING SPRING-LOADED HANDLE 360DEG ROTATING HEAD W/0.56MM 14.1MMX3.28MM WIDE SS 35-STAPLE SINGLE-USE 6/BX","COVIDIEN SALES LLC",Product_Description,PO_PREMIER,PP-OR-1487
4645,59037,59037,"STAPLER, SKIN ROTATING 35 WIDE",COVIDIEN,Facility_Product_Description,PO_PREMIER,PP-OR-1487
4648,5921034235R,5921034235R,"CUFF TOURNIQUET REPROCESSED 18CML 4INH ROLLED LUER-LOCK PURPLE LATEX STERILE DISPOSABLE","MEDLINE INDUSTRIES, LP",Product_Description,PO_PREMIER,PP-SV-257
4648,5921034235R,5921034235R,"CUFF TOURN SGL BLADDER PUR RPRC 4X34IN","STRYKER SUSTAINABILITY SOLUTIONS",Facility_Product_Description,PO_PREMIER,PP-SV-257
4669,5957648160,5957648160,"REAGENT CHEMISTRY GEN 4 100 TEST CK-MB STAT ELECSY","ROCHE DIAGNOSTICS",Facility_Product_Description,PO_PREMIER,PP-LA-524
4669,5957648160,5957648160,"KIT REAGENT IMMUN ANALYZER COBAS E ELECSYS CK-MB STAT 100TEST/KT","ROCHE DIAGNOSTICS CORPORATION",Product_Description,PO_PREMIER,PP-LA-524
4669,5957648160,5957648160,"TESTPACK, CK-MB STAT GEN 4 (100 TEST)","ROCHE DIAGNOSTICS",Facility_Product_Description,PO_PREMIER,PP-LA-524
4670,5957656190,5957656190,"SET CALIBRATOR IMMUNOLOGY COBAS CK-MB STAT 2SET/2X1ML LEVEL-1/2 SOLID LIGHT YELLOW IVD","ROCHE DIAGNOSTICS CORPORATION",Product_Description,PO_PREMIER,PP-LA-524
4670,5957656190,5957656190,"CALIBRATOR CHEMISTRY STAT GEN4 CK-MB CALSET 4ML","ROCHE DIAGNOSTICS",Facility_Product_Description,PO_PREMIER,PP-LA-524
4715,6014,6014,"AID TOILET HYGIENE SAMMONS PRESTON TONG SHORT 12IN ANGLED REINFORCED JOINT STAINLESS STEEL FRAME VINYL COATED HANDLE LATEX-FREE","PERFORMANCE HEALTH SUPPLY, INC.",Product_Description,PO_PREMIER,PP-NS-1680
4715,6014,6014,"AID TOILET LONG 12IN","PERFORMANCE HEALTH INC",Facility_Product_Description,PO_PREMIER,PP-NS-1680
4826,606701,606701,"LACE SHOE TYLASTIC PREFERRED 1/8IN X 36IN BLACK HEAVY-DUTY ELASTIC LATEX-FREE PR","PERFORMANCE HEALTH SUPPLY, INC.",Product_Description,PO_PREMIER,PP-NS-1680
4826,606701,606701,"LACE SHOE TYLASTIC BLACK 36IN","PERFORMANCE HEALTH INC",Facility_Product_Description,PO_PREMIER,PP-NS-1680
4827,607070105R,607070105R,"60-7070-105 TRNQT CUFF, DPSB, W/PLC","MEDLINE INDUSTRIES, LP",Product_Description,PO_PREMIER,PP-SV-257
4827,607070105R,607070105R,"CUFF TOURN SGL BLADDER PUR RPRC 4X34IN","STRYKER SUSTAINABILITY SOLUTIONS",Facility_Product_Description,PO_PREMIER,PP-SV-257
4878,6100,6100,"STOOL FOOT 14IN X 10IN X 9IN 300LB CAPACITY EXTRA WIDE STANCE CORRUGATED SURFACE STURDY LEG RUBBER","PERFORMANCE HEALTH SUPPLY, INC.",Product_Description,PO_PREMIER,PP-NS-1680
4878,6100,6100,"STOOL, FOOT","PERFORMANCE HEALTH SUPPLY, INC.",Facility_Product_Description,PO_PREMIER,PP-NS-1680
4878,6100,6100,"STOOL FOOT 14INW X 10INL X 9INH 300LB WIDE STURDY",NULL,Facility_Product_Description,PO_PREMIER,PP-NS-1680
4878,6100,6100,"STOOL FOOT EXTRA WIDE STURDY LEGS COVERED CORRUGAT","PERFORMANCE HEALTH INC",Facility_Product_Description,PO_PREMIER,PP-NS-1680
4999,6112,6112,"DRESSING PETROLATUM CURITY NON-ADHERENT 3IN X 3IN KNITTED IMPREGNATED HIGH ABSORBENT OIL EMULSION BLEND OPEN MESH FABRIC NON-STERILE 50/BX","CARDINAL HEALTH 200, LLC",Product_Description,PO_PREMIER,PP-NS-1680
4999,6112,6112,"DRESSING OIL EMULSION 3X3","TYCO KENDALL",Facility_Product_Description,PO_PREMIER,PP-NS-1680
5000,6114,6114,"BOARD PATIENT HARDWOOD TRANSFER TAPERED END 8X30X0","PERFORMANCE HEALTH INC",Facility_Product_Description,PO_PREMIER,PP-NS-1680
5000,6114,6114,"BOARD TRANSFER SAMMONS PRESTON 8IN X 30IN X 0.75IN 250LB CAPACITY TAPERED END SMOOTH LATEX-FREE HARDWOOD","PERFORMANCE HEALTH SUPPLY, INC.",Product_Description,PO_PREMIER,PP-NS-1680
5027,6220,6220,"MIRROR INSPECTION SAMMONS PRESTON 4IN X 6IN 22IN SHAFT FLEXIBLE PLASTIC CUFF ADJUSTABLE ACRYLIC","PERFORMANCE HEALTH SUPPLY, INC.",Product_Description,PO_PREMIER,PP-NS-1680
5027,6220,6220,"MIRROR SURGICAL FLEXIBLE INSPECTION WITH ADJUSTABL","PERFORMANCE HEALTH INC",Facility_Product_Description,PO_PREMIER,PP-NS-1680
5048,625102,625102,"TUBING GRIPPING SAMMONS PRESTON 1 1/8IN OD 3/8IN BORE 12IN MULTI-PURPOSE NON-SLIP WATERPROOF RED FOAM 6/PK","PERFORMANCE HEALTH SUPPLY, INC.",Product_Description,PO_PREMIER,PP-NS-1680
5048,625102,625102,"TUBING FOAM SLIP RESISTANT SOFT CYLINDRICAL GRIPPI","PERFORMANCE HEALTH INC",Facility_Product_Description,PO_PREMIER,PP-NS-1680
5053,626201,626201,"STOOL THERAPY SAMMONS PRESTON 16IN 18-22IN BLACK 3IN THK PAD 300LB CAPACITY ROUND PNEUMATIC SWIVEL-SEAT FOAM W/5-SWIVEL CASTER","PERFORMANCE HEALTH SUPPLY, INC.",Product_Description,PO_PREMIER,PP-NS-1680
5053,626201,626201,"STOOL EXAMINATION ROUND ADJUSTABLE REVOLVING PNEUM","PERFORMANCE HEALTH INC",Facility_Product_Description,PO_PREMIER,PP-NS-1680
5053,626201,626201,"STOOL, PERFORMA AIR-LIFT","PERFORMANCE HEALTH SUPPLY, INC.",Facility_Product_Description,PO_PREMIER,PP-NS-1680
5295,6299,6299,"SPONGE BATH CONTOUR 22IN","PERFORMANCE HEALTH INC",Facility_Product_Description,PO_PREMIER,PP-NS-1680
5295,6299,6299,"SPONGE BATH SAMMONS PRESTON SCRUB 22 1/2IN CONTOURED ADAPTIVE LOOFAH WHITE POLYFOAM PLASTIC LATEX-FREE LONG HANDLE EA","PERFORMANCE HEALTH SUPPLY, INC.",Product_Description,PO_PREMIER,PP-NS-1680
5303,6330,6330,"SENSOR EMG PATHWAY VAGINAL STIMULATION LATEX-FREE SINGLE PATIENT USE","THE PROMETHEUS GROUP",Product_Description,PO_PREMIER,PP-NS-1680
5303,6330,6330,"SENSOR VAGINAL VAGINAL PATHWAY","THE PROMETHEUS GROUP",Facility_Product_Description,PO_PREMIER,PP-NS-1680
5309,6437281160,6437281160,"TESTPACK, ELECSYS FT4 II (200)","ROCHE DIAGNOSTICS",Facility_Product_Description,PO_PREMIER,PP-LA-524
5309,6437281160,6437281160,"REAGENT IMMUN ANALYZER COBAS E ELECSYS FT4 GEN 2 200TEST/EA","ROCHE DIAGNOSTICS CORPORATION",Product_Description,PO_PREMIER,PP-LA-524
5309,6437281160,6437281160,"REAGENT CHEMISTRY 200 TEST FT4 II ELECSYS","ROCHE DIAGNOSTICS",Facility_Product_Description,PO_PREMIER,PP-LA-524
5310,6437290160,6437290160,"CALIBRATOR CHEMISTRY FT4 II CALSET 4ML","ROCHE DIAGNOSTICS",Facility_Product_Description,PO_PREMIER,PP-LA-524
5310,6437290160,6437290160,"SET CALIBRATOR IMMUNOLOGY COBAS FT4 GEN 2 2SET/2X1ML PH 7.6 LEVEL-1/2 IVD","ROCHE DIAGNOSTICS CORPORATION",Product_Description,PO_PREMIER,PP-LA-524
5321,6528L,6528L,"BELT GAIT TRANSFER LONG 2IN X 74IN 345LB NICKLE METAL BUCKLE NAVY BLUE COTTON SINGLE PATIENT USE 12/PK","TIDI PRODUCTS, LLC",Product_Description,PO_PREMIER,PP-NS-1388
5321,6528L,6528L,"BELT GAIT W/BUCKLE CLOTH NI NAVY 2X7IN","JT POSEY COMPANY",Facility_Product_Description,PO_PREMIER,PP-NS-1388
5321,6528L,6528L,"BELT, CLOTH 72",POSEY,Facility_Product_Description,PO_PREMIER,PP-NS-1388
5324,6544410190,6544410190,"REAGENT CHEM ANALYZER COBAS ECOTERGENT C501 C502","ROCHE DIAGNOSTICS CORPORATION",Product_Description,PO_PREMIER,PP-LA-524
5324,6544410190,6544410190,"CLEANER ECOTERGENT COBAS 502 59ML","ROCHE DIAGNOSTICS",Facility_Product_Description,PO_PREMIER,PP-LA-524
5325,6546BL,6546BL,"BELT GAIT EZ CLEAN BIOTHANE BLU 2X72IN","JT POSEY COMPANY",Facility_Product_Description,PO_PREMIER,PP-NS-1388
5325,6546BL,6546BL,"BELT GAIT E-Z CLEAN TRANSFER PREMIUM LONG 2IN X 84IN 70IN CIRC WAIST BARIATRIC SELF-LOCK BUCKLE BLUE POLYURETHANE POLYETHYLENE LATEX-FREE REUSABLE 12/PK","TIDI PRODUCTS, LLC",Product_Description,PO_PREMIER,PP-NS-1388
5326,6546Y,6546Y,"BELT, EZ CLEAN VINYL GAIT 58",POSEY,Facility_Product_Description,PO_PREMIER,PP-NS-1388
5326,6546Y,6546Y,"BELT GAIT E-Z CLEAN TRANSFER PREMIUM STANDARD 2IN X 63IN 58IN CIRC WAIST SELF-LOCK BUCKLE YELLOW POLYURETHANE POLYETHYLENE LATEX-FREE REUSABLE 12/PK","TIDI PRODUCTS, LLC",Product_Description,PO_PREMIER,PP-NS-1388
5326,6546Y,6546Y,"BELT GAIT LOCKING BUCKLE STANDARD VINYL REUSABLE N","JT POSEY COMPANY",Facility_Product_Description,PO_PREMIER,PP-NS-1388
5589,660001,660001,"GLOVE WHEELCHAIR LATEX FREE BLACK MEDIUM 3/4 FINGER FULL DOUBLE STITCHED HOOK LOOP FASTENER REUSABLE","PERFORMANCE HEALTH INC",Line_Item_Description,PO_WORKDAY,PP-NS-1680
5592,660802,660802,"GLOVE PROTECTIVE HATCH LARGE HALF FINGER GENERAL-PURPOSE PADDED DRY HOOK-LOOP BLACK F/WHEELCHAIR 50% LEATHER 40% COTTON 10% FOAM MESH LATEX-FREE PR MACHINE WASHABLE","PERFORMANCE HEALTH SUPPLY, INC.",Product_Description,PO_PREMIER,PP-NS-1680
5592,660802,660802,"GLOVE WHEELCHAIR LEATHER 50% COTTON 40% FOAM 10% L","PERFORMANCE HEALTH INC",Facility_Product_Description,PO_PREMIER,PP-NS-1680
5593,660803,660803,"GLOVE WHEELCHAIR LEATHER 50% COTTON 40% FOAM 10% L","PERFORMANCE HEALTH INC",Facility_Product_Description,PO_PREMIER,PP-NS-1680
5593,660803,660803,"GLOVE PROTECTIVE HATCH XLARGE HALF FINGER GENERAL-PURPOSE PADDED DRY HOOK-LOOP BLACK F/WHEELCHAIR 50% LEATHER 40% COTTON 10% FOAM MESH LATEX-FREE PR MACHINE WASHABLE","PERFORMANCE HEALTH SUPPLY, INC.",Product_Description,PO_PREMIER,PP-NS-1680
5775,6656021190,6656021190,"REAGENT CHEMISTRY 100 TEST ESTRADIOL III ELECSYS C","ROCHE DIAGNOSTICS",Facility_Product_Description,PO_PREMIER,PP-LA-524
5775,6656021190,6656021190,"TESTPACK, ESTRADIOL III (100)","ROCHE DIAGNOSTICS",Facility_Product_Description,PO_PREMIER,PP-LA-524
5775,6656021190,6656021190,"CALIBRATOR IMMUNOLOGY COBAS ELECSYS ESTRADIOL 3 IVD 100TEST/EA","ROCHE DIAGNOSTICS CORPORATION",Product_Description,PO_PREMIER,PP-LA-524
5776,6656048190,6656048190,"CALIBRATOR IMMUNOLOGY ELECSYS ESTRADIOL GEN 3","ROCHE DIAGNOSTICS CORPORATION",Product_Description,PO_PREMIER,PP-LA-524
5776,6656048190,6656048190,"CALIBRATOR CHEMISTRY ESTRADIOL III CALSET 4ML","ROCHE DIAGNOSTICS",Facility_Product_Description,PO_PREMIER,PP-LA-524
5778,6687733160,6687733160,"REAGENT CHEMISTRY 100 TEST CORTISOL II ELECSYS","ROCHE DIAGNOSTICS",Facility_Product_Description,PO_PREMIER,PP-LA-524
5778,6687733160,6687733160,"REAGENT IMMUN ANALYZER COBAS E ELECSYS CORTISOL GEN 2 100TEST/EA","ROCHE DIAGNOSTICS CORPORATION",Product_Description,PO_PREMIER,PP-LA-524
5778,6687733160,6687733160,"TESTPACK, CORTISOL II (100 TESTS)","ROCHE DIAGNOSTICS",Facility_Product_Description,PO_PREMIER,PP-LA-524
5779,6687750190,6687750190,"SET CALIBRATOR CHEMISTRY COBAS CORTISOL 2 2SET/2X1ML LEVEL-1/2 SOLID BOTTLE WHITE LIGHT YELLOW IVD","ROCHE DIAGNOSTICS CORPORATION",Product_Description,PO_PREMIER,PP-LA-524
5779,6687750190,6687750190,"CALIBRATOR CHEMISTRY CORTISOL II CALSET","ROCHE DIAGNOSTICS",Facility_Product_Description,PO_PREMIER,PP-LA-524
5829,6856,6856,"SCALE WEIGHT 6856 DIGITAL 24IN X 24IN PLATFORM 1000LB CAPACITY BARIATRIC SQUARE WAIST HIGH INTEGRAL WHEEL STAINLESS STEEL","DETECTO SCALE CO.",Product_Description,PO_PREMIER,PP-NS-1680
5829,6856,6856,"SCALE, DIGITAL STAND ON WITH HANDPOSTS 1000LB CAPA","DETECTO SCALE COMPANY",Facility_Product_Description,PO_PREMIER,PP-NS-1680
5850,69003,69003,"CREAM SKIN PROTECTION COCOA BUTTER FORMULA WITH VI","PERFORMANCE HEALTH INC",Facility_Product_Description,PO_PREMIER,PP-NS-1680
5850,69003,69003,"LOTION HAND/BODY PALMERS ORIGINAL MOISTURIZING 1X7.25OZ COCOA BUTTER VITAMIN E SILVER JAR PARABEN-FREE","PERFORMANCE HEALTH SUPPLY, INC.",Product_Description,PO_PREMIER,PP-NS-1680
5935,70110225,70110225,"HOOK SURGICAL SELF ADHESIVE STRAPPING NON PADDED V","PERFORMANCE HEALTH INC",Facility_Product_Description,PO_PREMIER,PP-NS-1680
5935,70110225,70110225,"HOOK CAST/SPLINT ROLYAN PREFERRED 1IN X 25YD BEIGE PRESSURE-SENSITIVE UNPADDED SELF-ADHESIVE LATEX-FREE","PERFORMANCE HEALTH SUPPLY, INC.",Product_Description,PO_PREMIER,PP-NS-1680
5936,70140225,70140225,"HOOK CAST/SPLINT ROLYAN PREFERRED 2IN X 25YD BEIGE PRESSURE-SENSITIVE UNPADDED SELF-ADHESIVE LATEX-FREE","PERFORMANCE HEALTH SUPPLY, INC.",Product_Description,PO_PREMIER,PP-NS-1680
5936,70140225,70140225,"LOOP SURGICAL SELF-ADHESIVE ROLYAN BEIGE 1INX25YD","PERFORMANCE HEALTH INC",Facility_Product_Description,PO_PREMIER,PP-NS-1680
5968,7030207190,7030207190,"REAGENT CHEM ANALYZER COBAS E ELECSYS CA 125-2 CALSET","ROCHE DIAGNOSTICS CORPORATION",Product_Description,PO_PREMIER,PP-LA-524
5968,7030207190,7030207190,"CALIBRATOR CHEMISTRY CA 125 II CALSET 4ML","ROCHE DIAGNOSTICS",Facility_Product_Description,PO_PREMIER,PP-LA-524
6057,7092539190,7092539190,"REAGENT CHEMISTRY 100 TEST PROGESTERONE III ELECSY","ROCHE DIAGNOSTICS",Facility_Product_Description,PO_PREMIER,PP-LA-524
6057,7092539190,7092539190,"TESTPACK, PROGESTERONE III (100)","ROCHE DIAGNOSTICS",Facility_Product_Description,PO_PREMIER,PP-LA-524
6057,7092539190,7092539190,"REAGENT CHEM ANALYZER COBAS E ELECSYS PROGESTERONE GEN 3 100TEST/EA","ROCHE DIAGNOSTICS CORPORATION",Product_Description,PO_PREMIER,PP-LA-524
6058,7092547190,7092547190,"SET CALIBRATOR IMMUNOLOGY COBAS ELECSYS PROGESTERONE GEN 3 2SET/2X1ML","ROCHE DIAGNOSTICS CORPORATION",Product_Description,PO_PREMIER,PP-LA-524
6058,7092547190,7092547190,"CALIBRATOR CHEMISTRY PROGESTERONE III CALSET 4ML","ROCHE DIAGNOSTICS",Facility_Product_Description,PO_PREMIER,PP-LA-524
6065,7101329,7101329,"LEFT SMALL COMFORT COOL ULNAR BOOST SPLINT",NULL,Facility_Product_Description,PO_PREMIER,PP-NS-1680
6065,7101329,7101329,"SPLINT ORTHOPEDIC COMFORT COOL ULNAR BOOSTER SMALL 5-1/8-6-1/4IN 1/16IN THK LEFT HAND PERFORATED NEOPRENE 10/CA","PERFORMANCE HEALTH SUPPLY, INC.",Product_Description,PO_PREMIER,PP-NS-1680
6066,7102873,7102873,"BAND EXERCISE THERABAND LOOP 41IN 0.25IN THK 15LB FORCE ORANGE LIGHT HIGH RESISTANCE NATURAL RUBBER LATEX F/PULL-UP POWER LIFTING 1/PK","PERFORMANCE HEALTH SUPPLY, INC.",Product_Description,PO_PREMIER,PP-NS-1680
6066,7102873,7102873,"TB HIGH RESIST BND LHT 15 LBS","PERFORMANCE HEALTH SUPPLY, INC.",Facility_Product_Description,PO_PREMIER,PP-NS-1680
6067,7102920,7102920,"HAWKGRIPS, EMOLLIENT FRAGRANCE FREE 7ML PACK",HAWKGRIPS,Facility_Product_Description,PO_PREMIER,PP-NS-1680
6067,7102920,7102920,"HAWKGRIPS EMOLLIENT 7 ML PACKETS 36/PK FRAGRANCE F",NULL,Facility_Product_Description,PO_PREMIER,PP-NS-1680
6067,7102920,7102920,"OINTMENT HAND/BODY HAWKGRIPS EMOLLIENT 36X7ML SHEA BUTTER BEESWAX UNSCENTED PACKET LUBRICANT SINGLE-USE F/IASTM 36/PK","PERFORMANCE HEALTH SUPPLY, INC.",Product_Description,PO_PREMIER,PP-NS-1680
6113,7120Q/65,7120Q65,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK 7120","ST. JUDE MEDICAL/PACESETTER",Facility_Product_Description,PO_PREMIER,PP-CA-449
6113,7120Q/65,7120Q65,"LEAD DEFIBRILLATOR DURATA BIPOLAR TRUE SHOCK 65CM 17CM TIP TO PROXIMAL COIL 2-COIL ACTIVE EXT/RET HELIX FIXATION DF-4 CONNECTOR OPTIM 7FR INTRODUCER","ABBOTT LABORATORIES INC.",Product_Description,PO_PREMIER,PP-CA-449
